order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds,distance,delivery_duration,traffic_level,weather_condition,predicted_risk,risk_probability
2816710,31,Jilin,435,126.56057,43.85828,1530,14,08-22 07:51:00,08-22 07:51:00,126.566,43.87071,08-22 11:37:00,08-22 11:37:00,126.56387,43.86353,822,0.8164353171844481,226.0,4,0,Medium,0.9
4000673,31,Jilin,435,126.56067,43.85821,1530,14,09-28 08:30:00,09-28 08:30:00,126.56612,43.87074,09-28 15:39:00,09-28 15:39:00,126.56615,43.871,928,0.029010526585418084,429.0,5,1,High,0.83
1074543,31,Jilin,435,126.56225,43.85851,1530,14,05-18 08:39:00,05-18 08:39:00,126.56594,43.87072,05-18 16:21:00,05-18 16:21:00,126.56465,43.86485,518,0.6608555522272459,462.0,3,2,High,0.86
4149099,31,Jilin,435,126.56104,43.85845,1530,14,10-01 07:48:00,10-01 07:48:00,126.56613,43.87064,10-01 11:47:00,10-01 11:47:00,126.56011,43.8584,1001,1.4440613277841092,239.0,1,2,Medium,0.91
1891398,31,Jilin,435,126.56098,43.85847,1530,14,06-28 08:48:00,06-28 08:48:00,126.56602,43.8707,06-28 10:20:00,06-28 10:20:00,126.56148,43.85852,628,1.4024080234488132,92.0,4,2,High,0.93
3675177,31,Jilin,435,126.56223,43.85868,1530,14,08-26 08:44:00,08-26 08:44:00,126.56614,43.8708,08-26 13:45:00,08-26 13:45:00,126.55601,43.86018,826,1.4331823848590035,301.0,5,2,High,0.96
2372409,31,Jilin,435,126.56157,43.85795,1530,14,09-01 08:59:00,09-01 08:59:00,126.56584,43.87097,09-01 13:45:00,09-01 13:45:00,126.55782,43.85891,901,1.48717836459981,286.0,4,2,High,0.93
3640339,31,Jilin,435,126.56159,43.85811,1530,14,07-08 08:12:00,07-08 08:12:00,126.56608,43.87075,07-08 12:53:00,07-08 12:53:00,126.55538,43.86006,708,1.4658666771513889,281.0,5,0,Medium,0.97
1568469,31,Jilin,435,126.5616,43.85812,1530,14,07-22 07:36:00,07-22 07:36:00,126.56602,43.87068,07-22 12:29:00,07-22 12:29:00,126.55738,43.87103,722,0.6936822308561581,293.0,5,0,Medium,0.97
883203,31,Jilin,435,126.56104,43.85841,1530,14,06-25 12:34:00,06-25 12:34:00,126.56596,43.87084,06-25 15:47:00,06-25 15:47:00,126.56084,43.85825,625,1.458878563826595,193.0,3,1,Medium,0.71
28212,31,Jilin,435,126.56167,43.85818,1530,14,08-13 07:50:00,08-13 07:50:00,126.56615,43.87079,08-13 12:56:00,08-13 12:56:00,126.56123,43.86393,813,0.8587329740991706,306.0,5,1,High,0.83
1696947,31,Jilin,435,126.56155,43.85808,1530,14,08-19 07:57:00,08-19 07:57:00,126.56602,43.87064,08-19 12:38:00,08-19 12:38:00,126.56058,43.85851,819,1.4175499768632311,281.0,4,2,High,0.93
3434038,31,Jilin,435,126.56226,43.85867,1530,14,09-05 08:29:00,09-05 08:29:00,126.56619,43.87084,09-05 11:32:00,09-05 11:32:00,126.55491,43.86034,905,1.476791529987372,183.0,5,2,High,0.96
668288,31,Jilin,435,126.56107,43.85852,1530,14,07-01 07:59:00,07-01 07:59:00,126.56604,43.87111,07-01 11:02:00,07-01 11:02:00,126.56115,43.85851,701,1.4548686223450247,183.0,3,0,Low,0.83
194038,31,Jilin,435,126.56094,43.85849,1530,14,06-27 09:48:00,06-27 09:48:00,126.56613,43.871,06-27 11:48:00,06-27 11:48:00,126.56112,43.85848,627,1.4489413782450704,120.0,3,1,Medium,0.71
1492794,31,Jilin,435,126.561,43.85857,1530,14,05-20 07:56:00,05-20 07:56:00,126.56611,43.87084,05-20 13:32:00,05-20 13:32:00,126.56188,43.85859,520,1.4037160304827256,336.0,4,2,High,0.93
938735,31,Jilin,435,126.56155,43.85801,1530,14,08-04 08:30:00,08-04 08:30:00,126.56615,43.87082,08-04 11:48:00,08-04 11:48:00,126.55672,43.86014,804,1.4077699338541625,198.0,2,2,Medium,0.94
2128642,31,Jilin,435,126.56239,43.85881,1530,14,08-15 07:59:00,08-15 07:59:00,126.56615,43.87079,08-15 12:52:00,08-15 12:52:00,126.55066,43.86058,815,1.6825491068622764,293.0,2,2,Medium,0.94
1360232,31,Jilin,435,126.56222,43.85855,1530,14,07-17 08:01:00,07-17 08:01:00,126.56617,43.87061,07-17 10:34:00,07-17 10:34:00,126.55952,43.8582,717,1.479333912420552,153.0,5,1,High,0.83
737684,31,Jilin,435,126.56153,43.85801,1530,14,09-08 08:41:00,09-08 08:41:00,126.56591,43.87098,09-08 12:43:00,09-08 12:43:00,126.56336,43.85953,908,1.2894896399779623,242.0,1,0,Low,0.95
3413952,31,Jilin,435,126.5616,43.8581,1530,14,08-06 07:52:00,08-06 07:52:00,126.56622,43.87065,08-06 12:46:00,08-06 12:46:00,126.56267,43.85895,806,1.3317461181141241,294.0,5,0,Medium,0.97
2479981,31,Jilin,435,126.56127,43.85794,1530,14,08-06 07:51:00,08-06 07:51:00,126.56612,43.87063,08-06 12:35:00,08-06 12:35:00,126.5613,43.85799,806,1.4576555653563663,284.0,4,2,High,0.93
1839378,31,Jilin,435,126.56151,43.85807,1530,14,08-13 07:45:00,08-13 07:45:00,126.56619,43.87064,08-13 13:20:00,08-13 13:20:00,126.56344,43.86707,813,0.45407046508714566,335.0,4,2,High,0.93
776100,31,Jilin,435,126.56157,43.85794,1530,14,08-14 08:21:00,08-14 08:21:00,126.56616,43.87099,08-14 14:23:00,08-14 14:23:00,126.56118,43.85871,814,1.4226425941630494,362.0,4,2,High,0.93
3113663,31,Jilin,435,126.56217,43.85868,1530,14,05-27 08:13:00,05-27 08:13:00,126.56611,43.8707,05-27 12:08:00,05-27 12:08:00,126.55305,43.86037,527,1.5542131448219392,235.0,4,2,High,0.93
1124007,31,Jilin,435,126.56157,43.85806,1530,14,06-09 08:32:00,06-09 08:32:00,126.56608,43.8713,06-09 13:12:00,06-09 13:12:00,126.55941,43.85871,609,1.4985908928400813,280.0,4,2,High,0.93
505693,31,Jilin,435,126.56158,43.85804,1530,14,07-02 08:12:00,07-02 08:12:00,126.56605,43.87067,07-02 11:13:00,07-02 11:13:00,126.56258,43.85905,702,1.321692576748289,181.0,3,1,Medium,0.71
539971,31,Jilin,435,126.5618,43.85801,1530,14,07-06 07:54:00,07-06 07:54:00,126.56605,43.87087,07-06 12:01:00,07-06 12:01:00,126.56482,43.86445,706,0.720649007286116,247.0,2,0,Low,0.91
623463,31,Jilin,435,126.56156,43.85801,1530,14,09-11 08:30:00,09-11 08:30:00,126.56609,43.87072,09-11 15:26:00,09-11 15:26:00,126.56165,43.85863,911,1.3906721685169905,416.0,4,1,Medium,0.76
2364161,31,Jilin,4609,126.56167,43.85818,1530,14,06-17 12:34:00,06-17 12:34:00,126.56605,43.87065,06-17 16:26:00,06-17 16:26:00,126.55969,43.85857,617,1.4367509811893238,232.0,1,1,Low,0.71
1801909,31,Jilin,4609,126.56101,43.85853,1530,14,06-17 12:33:00,06-17 12:33:00,126.56619,43.8707,06-17 16:33:00,06-17 16:33:00,126.56123,43.85856,617,1.4072541740865072,240.0,1,2,Medium,0.91
129699,31,Jilin,4849,126.58322,43.84367,1642,4,08-25 09:27:00,08-25 09:27:00,126.56612,43.87109,08-25 14:45:00,08-25 14:45:00,126.58507,43.83923,825,3.854767805040455,318.0,1,1,Low,0.74
712288,31,Jilin,4849,126.5829,43.84468,1642,4,08-22 08:59:00,08-22 08:59:00,126.56608,43.87079,08-22 12:38:00,08-22 12:38:00,126.58582,43.84449,822,3.325250579350403,219.0,1,0,Low,0.95
2405854,31,Jilin,4849,126.5828,43.84374,1642,4,07-29 08:09:00,07-29 08:09:00,126.56606,43.87104,07-29 12:41:00,07-29 12:41:00,126.58329,43.84353,729,3.3564586780133916,272.0,3,2,High,0.89
1172914,31,Jilin,4849,126.58293,43.84364,1642,4,07-24 07:42:00,07-24 07:42:00,126.56618,43.8711,07-24 11:49:00,07-24 11:49:00,126.58216,43.84373,724,3.302111356871208,247.0,1,0,Low,0.95
226306,31,Jilin,4849,126.58214,43.84365,1642,4,08-16 07:54:00,08-16 07:54:00,126.56617,43.87108,08-16 15:17:00,08-16 15:17:00,126.58229,43.84368,816,3.309553982238381,443.0,4,1,Medium,0.76
2591,31,Jilin,4849,126.58287,43.84362,1642,4,06-14 08:52:00,06-14 08:52:00,126.56614,43.87068,06-14 13:51:00,06-14 13:51:00,126.58291,43.84383,614,3.274396159812359,299.0,5,2,High,0.97
3152115,31,Jilin,4849,126.58299,43.8436,1642,4,05-16 09:26:00,05-16 09:26:00,126.56609,43.87099,05-16 12:14:00,05-16 12:14:00,126.58189,43.84345,516,3.313999480479339,168.0,1,0,Low,0.95
3050936,31,Jilin,4849,126.58289,43.8436,1642,4,07-19 07:33:00,07-19 07:33:00,126.56618,43.87072,07-19 10:59:00,07-19 10:59:00,126.58297,43.84378,719,3.284180616528268,206.0,3,0,Low,0.82
3248964,31,Jilin,4849,126.58287,43.84356,1642,4,06-28 08:48:00,06-28 08:48:00,126.5661,43.87106,06-28 10:57:00,06-28 10:57:00,126.58326,43.84264,628,3.446688905548114,129.0,3,2,High,0.89
1787692,31,Jilin,4849,126.58289,43.84361,1642,4,07-23 07:24:00,07-23 07:24:00,126.56614,43.8707,07-23 12:00:00,07-23 12:00:00,126.58297,43.84377,723,3.28448289536539,276.0,1,0,Low,0.95
603700,31,Jilin,4849,126.58284,43.8436,1642,4,09-18 08:16:00,09-18 08:16:00,126.56605,43.871,09-18 13:43:00,09-18 13:43:00,126.58222,43.84346,918,3.3254528167919797,327.0,5,2,High,0.97
935740,31,Jilin,4849,126.58297,43.84363,1642,4,08-15 12:51:00,08-15 12:51:00,126.5832,43.84237,08-15 12:53:00,08-15 12:53:00,126.58258,43.84344,815,0.12895068547592636,2.0,1,2,Medium,0.76
3969888,31,Jilin,1558,126.57094,43.88233,1665,1,10-05 07:42:00,10-05 07:42:00,126.56625,43.87094,10-05 16:59:00,10-05 16:59:00,126.56602,43.8708,1005,0.02413012721829745,557.0,3,1,Medium,0.71
4056550,31,Jilin,2398,126.56948,43.88154,1665,1,10-02 08:06:00,10-02 08:06:00,126.56607,43.87079,10-02 12:18:00,10-02 12:18:00,126.56884,43.88131,1002,1.1906548368803636,252.0,2,0,Low,0.91
2740179,31,Jilin,4849,126.56952,43.84952,1696,14,09-26 07:41:00,09-26 07:41:00,126.56626,43.87108,09-26 14:41:00,09-26 14:41:00,126.56793,43.85028,926,2.316726729448565,420.0,4,2,High,0.94
2970041,31,Jilin,4849,126.56962,43.84903,1696,14,07-06 07:37:00,07-06 07:37:00,126.56618,43.87069,07-06 10:50:00,07-06 10:50:00,126.5819,43.84322,706,3.3043584572402898,193.0,3,1,Medium,0.74
1289842,31,Jilin,4849,126.56958,43.84896,1696,14,09-25 08:07:00,09-25 08:07:00,126.56624,43.87109,09-25 10:39:00,09-25 10:39:00,126.56974,43.84805,925,2.57725364990116,152.0,1,1,Low,0.71
765808,31,Jilin,4849,126.57108,43.84973,1696,14,08-16 07:55:00,08-16 07:55:00,126.56612,43.87094,08-16 10:49:00,08-16 10:49:00,126.5688,43.85164,816,2.1567915197414074,174.0,4,2,High,0.93
3984957,31,Jilin,4849,126.57105,43.84978,1696,14,09-16 09:01:00,09-16 09:01:00,126.56661,43.8706,09-16 10:34:00,09-16 10:34:00,126.57119,43.8496,916,2.363789207199414,93.0,1,2,Medium,0.98
248879,31,Jilin,4849,126.57038,43.84903,1696,14,07-09 08:04:00,07-09 08:04:00,126.56602,43.8708,07-09 10:35:00,07-09 10:35:00,126.56723,43.84695,709,2.653772868058198,151.0,1,0,Low,0.95
2697259,31,Jilin,4849,126.56968,43.84902,1696,14,05-27 15:17:00,05-27 15:17:00,126.56626,43.87112,05-27 16:00:00,05-27 16:00:00,126.57441,43.84926,527,2.517016650601831,43.0,2,0,Low,1.0
3607142,31,Jilin,4849,126.57027,43.84934,1696,14,08-22 09:02:00,08-22 09:02:00,126.56603,43.87095,08-22 10:52:00,08-22 10:52:00,126.57045,43.84934,822,2.4289127648431936,110.0,4,0,Medium,0.92
204457,31,Jilin,4849,126.56974,43.84898,1696,14,07-27 08:28:00,07-27 08:28:00,126.56611,43.87114,07-27 09:59:00,07-27 09:59:00,126.57364,43.85459,727,1.9367653289811846,91.0,4,2,High,0.94
183646,31,Jilin,1558,126.57548,43.87709,1822,4,10-17 08:10:00,10-17 08:10:00,126.56601,43.8708,10-17 19:34:00,10-17 19:34:00,126.56613,43.87077,1017,0.010181308418496453,684.0,2,1,Medium,0.86
1069057,31,Jilin,4849,126.57591,43.8778,1822,4,08-26 09:15:00,08-26 09:15:00,126.56612,43.87109,08-26 15:17:00,08-26 15:17:00,126.58347,43.8409,826,3.6338055450874496,362.0,3,1,Medium,0.74
4297646,31,Jilin,949,126.59624,43.84231,1996,14,05-31 10:34:00,05-31 10:34:00,126.56581,43.87053,05-31 13:30:00,05-31 13:30:00,126.5967,43.84363,531,3.8834498446469516,176.0,1,2,Medium,0.92
204952,31,Jilin,949,126.59633,43.84232,1996,14,09-03 08:02:00,09-03 08:02:00,126.56606,43.8711,09-03 11:51:00,09-03 11:51:00,126.59283,43.85487,903,2.8041123658014295,229.0,5,0,Medium,0.98
2173107,31,Jilin,949,126.59631,43.84231,1996,14,05-20 08:10:00,05-20 08:10:00,126.5661,43.87127,05-20 11:53:00,05-20 11:53:00,126.59694,43.84267,520,4.028391209380836,223.0,1,1,Low,0.74
3441123,31,Jilin,949,126.5963,43.84239,1996,14,09-05 08:57:00,09-05 08:57:00,126.56605,43.87106,09-05 13:46:00,09-05 13:46:00,126.59598,43.84292,905,3.9433112796462155,289.0,1,1,Low,0.74
2367622,31,Jilin,949,126.59569,43.84223,1996,14,07-12 07:42:00,07-12 07:42:00,126.56619,43.87092,07-12 10:20:00,07-12 10:20:00,126.59381,43.84323,712,3.7926789983217133,158.0,3,0,Low,0.83
1799055,31,Jilin,949,126.59661,43.84217,1996,14,05-20 08:10:00,05-20 08:10:00,126.56601,43.87119,05-20 12:01:00,05-20 12:01:00,126.59598,43.84168,520,4.067155529142854,231.0,1,1,Low,0.74
2555766,31,Jilin,435,126.57466,43.88177,2236,14,07-31 14:14:00,07-31 14:14:00,126.55457,43.87411,07-31 14:21:00,07-31 14:21:00,126.55215,43.87387,731,0.19580614382018344,7.0,2,0,Low,0.91
3531641,31,Jilin,1558,126.574,43.88344,2236,14,09-07 09:01:00,09-07 09:01:00,126.56613,43.87084,09-07 10:13:00,09-07 10:13:00,126.57593,43.88329,907,1.591697394949086,72.0,2,1,Medium,0.89
1556792,31,Jilin,1558,126.57399,43.883,2236,14,09-03 09:21:00,09-03 09:21:00,126.5661,43.87066,09-03 10:01:00,09-03 10:01:00,126.57427,43.88293,903,1.5133769824129686,40.0,4,1,Medium,0.85
155309,31,Jilin,1558,126.57404,43.88331,2236,14,09-04 10:48:00,09-04 10:48:00,126.56629,43.87085,09-04 11:31:00,09-04 11:31:00,126.57481,43.88364,904,1.5776416764770045,43.0,5,1,High,0.93
1124964,31,Jilin,949,126.59399,43.85795,2553,14,09-14 07:56:00,09-14 07:56:00,126.56593,43.87127,09-14 14:24:00,09-14 14:24:00,126.59403,43.8577,914,2.711411752660447,388.0,1,0,Low,0.95
3847030,31,Jilin,949,126.5948,43.85862,2553,14,08-23 07:39:00,08-23 07:39:00,126.56618,43.87093,08-23 11:39:00,08-23 11:39:00,126.58749,43.85936,823,2.138632149621484,240.0,1,1,Low,0.71
2962863,31,Jilin,949,126.59444,43.85843,2553,14,06-17 13:20:00,06-17 13:20:00,126.56603,43.87108,06-17 17:05:00,06-17 17:05:00,126.59418,43.8583,617,2.66691081441931,225.0,3,1,Medium,0.74
4008920,31,Jilin,949,126.59479,43.85859,2553,14,06-17 13:23:00,06-17 13:23:00,126.56611,43.87117,06-17 16:59:00,06-17 16:59:00,126.59531,43.85865,617,2.723612241399878,216.0,2,1,Medium,0.89
1997498,31,Jilin,949,126.59381,43.85808,2553,14,07-15 08:17:00,07-15 08:17:00,126.56626,43.87107,07-15 12:07:00,07-15 12:07:00,126.59381,43.85782,715,2.654981410963348,230.0,5,2,High,0.96
1958738,31,Jilin,949,126.59439,43.85849,2553,14,08-07 08:20:00,08-07 08:20:00,126.56601,43.87105,08-07 12:03:00,08-07 12:03:00,126.59454,43.85686,807,2.7786971455966136,223.0,4,1,Medium,0.75
4132588,31,Jilin,949,126.59385,43.85869,2553,14,05-31 10:08:00,05-31 10:08:00,126.56598,43.87075,05-31 14:56:00,05-31 14:56:00,126.59307,43.85891,531,2.539667696870959,288.0,2,1,Medium,0.89
4280571,31,Jilin,949,126.5944,43.85837,2553,14,06-11 08:31:00,06-11 08:31:00,126.56613,43.87126,06-11 13:52:00,06-11 13:52:00,126.594,43.85791,611,2.6824938802656817,321.0,4,0,Medium,0.91
1531708,31,Jilin,949,126.59388,43.85869,2553,14,07-04 07:56:00,07-04 07:56:00,126.5662,43.87128,07-04 12:35:00,07-04 12:35:00,126.59413,43.85877,704,2.636026339323557,279.0,3,0,Low,0.82
2669360,31,Jilin,949,126.59484,43.8586,2553,14,05-30 08:23:00,05-30 08:23:00,126.56606,43.8708,05-30 12:59:00,05-30 12:59:00,126.59442,43.85949,530,2.598221813680558,276.0,3,2,High,0.87
3333951,31,Jilin,949,126.59435,43.8584,2553,14,07-24 07:43:00,07-24 07:43:00,126.56614,43.87093,07-24 10:51:00,07-24 10:51:00,126.59429,43.85836,724,2.654543194292988,188.0,1,0,Low,0.95
116584,31,Jilin,949,126.59473,43.85866,2553,14,08-05 07:52:00,08-05 07:52:00,126.56606,43.87105,08-05 11:42:00,08-05 11:42:00,126.58685,43.85836,805,2.183813630022321,230.0,5,0,Medium,0.98
489873,31,Jilin,949,126.59484,43.85866,2553,14,07-28 07:55:00,07-28 07:55:00,126.56597,43.871,07-28 12:04:00,07-28 12:04:00,126.59282,43.85933,728,2.513412293589188,249.0,4,0,Medium,0.91
2144249,31,Jilin,949,126.59473,43.8586,2553,14,08-30 08:35:00,08-30 08:35:00,126.56606,43.87098,08-30 13:29:00,08-30 13:29:00,126.59515,43.85874,830,2.7002118287610313,294.0,2,2,Medium,0.97
1275400,31,Jilin,4849,126.59503,43.85883,2553,14,08-13 08:27:00,08-13 08:27:00,126.56615,43.87091,08-13 13:41:00,08-13 13:41:00,126.57903,43.8369,813,3.920224113938219,314.0,3,2,High,0.89
2560930,31,Jilin,435,126.5521,43.85372,2796,1,06-19 08:23:00,06-19 08:23:00,126.56581,43.87065,06-19 14:06:00,06-19 14:06:00,126.55085,43.85992,619,1.6917160516896839,343.0,1,1,Low,0.71
1367467,31,Jilin,435,126.55231,43.85359,2796,1,05-16 09:12:00,05-16 09:12:00,126.56607,43.87128,05-16 12:31:00,05-16 12:31:00,126.552,43.85637,516,2.0052584943624745,199.0,1,1,Low,0.71
2286780,31,Jilin,435,126.55227,43.85359,2796,1,06-12 08:36:00,06-12 08:36:00,126.56577,43.87108,06-12 12:53:00,06-12 12:53:00,126.55353,43.85794,612,1.760032387691233,257.0,4,0,Medium,0.91
652335,31,Jilin,435,126.55202,43.85386,2796,1,05-21 08:36:00,05-21 08:36:00,126.56603,43.87079,05-21 13:10:00,05-21 13:10:00,126.5502,43.85927,521,1.8031671010241959,274.0,3,1,Medium,0.72
1186258,31,Jilin,4849,126.56792,43.83917,2928,13,06-18 14:19:00,06-18 14:19:00,126.56607,43.87086,06-18 17:27:00,06-18 17:27:00,126.57502,43.83932,618,3.5797566717798586,188.0,5,1,High,0.81
4158462,31,Jilin,4849,126.56909,43.83962,2928,13,06-10 09:20:00,06-10 09:20:00,126.56622,43.87126,06-10 12:27:00,06-10 12:27:00,126.56936,43.83943,610,3.5482780613584857,187.0,3,2,High,0.89
2619547,31,Jilin,4849,126.5682,43.83921,2928,13,06-25 13:17:00,06-25 13:17:00,126.56608,43.87113,06-25 15:16:00,06-25 15:16:00,126.56856,43.83884,625,3.5959864701273463,119.0,4,2,High,0.94
935028,31,Jilin,4849,126.56791,43.83927,2928,13,08-09 08:01:00,08-09 08:01:00,126.56609,43.8708,08-09 13:41:00,08-09 13:41:00,126.56934,43.84206,809,3.2063488728256493,340.0,4,1,Medium,0.75
386832,31,Jilin,4849,126.56813,43.84005,2928,13,07-21 07:47:00,07-21 07:47:00,126.56611,43.8708,07-21 10:20:00,07-21 10:20:00,126.56847,43.83929,721,3.508858353500814,153.0,3,1,Medium,0.74
2393000,31,Jilin,4849,126.56813,43.83921,2928,13,08-21 09:10:00,08-21 09:10:00,126.56665,43.87071,08-21 15:29:00,08-21 15:29:00,126.56817,43.84396,821,2.976959960985618,379.0,4,1,Medium,0.75
3195852,31,Jilin,4849,126.56877,43.83911,2928,13,10-02 08:20:00,10-02 08:20:00,126.56612,43.87108,10-02 14:26:00,10-02 14:26:00,126.56875,43.83901,1002,3.5722510842608353,366.0,3,0,Low,0.82
1361100,31,Jilin,4849,126.5682,43.83965,2928,13,06-10 09:19:00,06-10 09:19:00,126.56613,43.87118,06-10 12:12:00,06-10 12:12:00,126.56761,43.83926,610,3.551325304164718,173.0,2,2,Medium,0.97
3229642,31,Jilin,4849,126.56828,43.83908,2928,13,06-06 14:46:00,06-06 14:46:00,126.56602,43.87103,06-06 16:41:00,06-06 16:41:00,126.57538,43.84474,606,3.018107290126373,115.0,3,1,Medium,0.72
3226900,31,Jilin,4849,126.56813,43.83901,2928,13,07-22 07:45:00,07-22 07:45:00,126.56602,43.87111,07-22 13:25:00,07-22 13:25:00,126.56906,43.8391,722,3.5676862630494903,340.0,3,1,Medium,0.74
713065,31,Jilin,4849,126.56915,43.8396,2928,13,08-11 09:23:00,08-11 09:23:00,126.56611,43.87097,08-11 10:51:00,08-11 10:51:00,126.56951,43.8393,811,3.5320798922455174,88.0,4,0,Medium,0.99
1764472,31,Jilin,4849,126.56815,43.83925,2928,13,05-28 08:56:00,05-28 08:56:00,126.56614,43.87063,05-28 11:12:00,05-28 11:12:00,126.56901,43.83897,528,3.5279447184653225,136.0,4,2,High,0.94
4132213,31,Jilin,4849,126.56821,43.84016,2928,13,09-05 08:35:00,09-05 08:35:00,126.56619,43.87107,09-05 12:39:00,09-05 12:39:00,126.56776,43.84004,905,3.4526742227743896,244.0,1,0,Low,0.95
2499549,31,Jilin,4849,126.56911,43.83954,2928,13,07-27 08:26:00,07-27 08:26:00,126.56621,43.87091,07-27 14:58:00,07-27 14:58:00,126.56902,43.83966,727,3.4821384383611296,392.0,1,0,Low,0.95
3190223,31,Jilin,4849,126.56916,43.83956,2928,13,08-31 13:08:00,08-31 13:08:00,126.56619,43.8708,08-31 16:23:00,08-31 16:23:00,126.56824,43.83967,831,3.465398573346758,195.0,2,1,Medium,0.9
1560241,31,Jilin,4849,126.56873,43.83932,2928,13,09-13 07:55:00,09-13 07:55:00,126.56601,43.87103,09-13 13:08:00,09-13 13:08:00,126.5726,43.84401,913,3.0505942108456496,313.0,1,0,Low,0.95
2078293,31,Jilin,4849,126.56873,43.83922,2928,13,07-11 07:12:00,07-11 07:12:00,126.56601,43.87118,07-11 13:50:00,07-11 13:50:00,126.55229,43.85259,711,2.3415588418087965,398.0,3,0,Low,0.82
376249,31,Jilin,4849,126.56854,43.84036,2928,13,06-19 15:22:00,06-19 15:22:00,126.56604,43.87078,06-19 16:21:00,06-19 16:21:00,126.5683,43.84071,619,3.3485382011546903,59.0,4,1,Medium,0.89
1409737,31,Jilin,4849,126.5688,43.83917,2928,13,06-06 08:05:00,06-06 08:05:00,126.56617,43.87091,06-06 11:47:00,06-06 11:47:00,126.57245,43.83976,606,3.500131926160324,222.0,1,2,Medium,0.93
61581,31,Jilin,4849,126.56877,43.83918,2928,13,07-04 08:02:00,07-04 08:02:00,126.56606,43.8707,07-04 14:12:00,07-04 14:12:00,126.56963,43.83993,704,3.433421166809072,370.0,1,1,Low,0.72
1176196,31,Jilin,4849,126.56882,43.83914,2928,13,07-09 08:05:00,07-09 08:05:00,126.5661,43.87104,07-09 13:13:00,07-09 13:13:00,126.56928,43.84209,709,3.2291750595854474,308.0,2,2,Medium,0.97
4499272,31,Jilin,4849,126.56916,43.83953,2928,13,07-09 08:05:00,07-09 08:05:00,126.56607,43.87114,07-09 12:50:00,07-09 12:50:00,126.56946,43.83968,709,3.508736774820761,285.0,2,0,Low,0.91
4196872,31,Jilin,4849,126.5682,43.83926,2928,13,07-18 07:29:00,07-18 07:29:00,126.56602,43.87083,07-18 14:25:00,07-18 14:25:00,126.56785,43.84014,718,3.4157254015038374,416.0,3,0,Low,0.82
2826784,31,Jilin,4849,126.56902,43.83909,2928,13,05-17 09:21:00,05-17 09:21:00,126.56623,43.87091,05-17 10:33:00,05-17 10:33:00,126.56926,43.83903,517,3.5532099607724716,72.0,4,1,Medium,0.93
8948,31,Jilin,4849,126.56886,43.83912,2928,13,05-20 15:18:00,05-20 15:18:00,126.56613,43.87093,05-20 17:02:00,05-20 17:02:00,126.5693,43.83947,520,3.507414396352747,104.0,2,1,Medium,0.9
2708630,31,Jilin,4849,126.56886,43.83916,2928,13,09-09 08:33:00,09-09 08:33:00,126.56598,43.87095,09-09 17:06:00,09-09 17:06:00,126.56916,43.83919,909,3.5407436813581277,513.0,1,1,Low,0.73
4431714,31,Jilin,4849,126.568,43.8395,2928,13,09-07 08:54:00,09-07 08:54:00,126.56609,43.87102,09-07 13:05:00,09-07 13:05:00,126.56796,43.83999,907,3.4536349133405992,251.0,4,0,Medium,0.91
1890363,31,Jilin,4849,126.56783,43.83929,2928,13,08-11 08:22:00,08-11 08:22:00,126.56624,43.87095,08-11 10:43:00,08-11 10:43:00,126.56943,43.83936,811,3.5219479998070513,141.0,4,0,Medium,0.91
4082458,31,Jilin,4849,126.56795,43.83951,2928,13,05-17 09:18:00,05-17 09:18:00,126.56614,43.8711,05-17 10:20:00,05-17 10:20:00,126.56938,43.83924,517,3.552182970425941,62.0,1,2,Medium,0.95
542455,31,Jilin,4849,126.56872,43.83924,2928,13,06-06 07:02:00,06-06 07:02:00,126.56597,43.87049,06-06 11:28:00,06-06 11:28:00,126.56937,43.83943,606,3.4644573463608315,266.0,2,1,Medium,0.9
3885127,31,Jilin,4849,126.56829,43.83904,2928,13,07-06 07:36:00,07-06 07:36:00,126.56615,43.87069,07-06 12:10:00,07-06 12:10:00,126.56853,43.83901,706,3.5278205472965003,274.0,1,0,Low,0.95
2492403,31,Jilin,4849,126.56899,43.84007,2928,13,07-14 08:09:00,07-14 08:09:00,126.56616,43.87104,07-14 17:01:00,07-14 17:01:00,126.56871,43.83973,714,3.487511867668738,532.0,4,2,High,0.94
181131,31,Jilin,4849,126.56833,43.83954,2928,13,08-13 08:25:00,08-13 08:25:00,126.56611,43.87106,08-13 10:13:00,08-13 10:13:00,126.56854,43.83939,813,3.526929368459779,108.0,5,1,High,0.82
